Longitude(deg),Latitude(deg),Depth(km),dVp(%),HitQuality
162.50607,-42.91075,60,-7.39196E-04,0
162.53194,-42.686756,60,-5.44753E-04,0
162.55762,-42.462773,60,-4.00339E-04,0
162.58312,-42.238804,60,-7.87802E-04,0
162.60844,-42.014854,60,-1.86589E-03,0
162.63357,-41.790925,60,-3.22064E-03,0
162.65852,-41.567021,60,-4.08817E-03,0
162.6833,-41.343146,60,-3.93305E-03,0
162.70791,-41.119304,60,-2.96591E-03,0
162.73234,-40.895497,60,-1.85973E-03,0
162.7566,-40.671729,60,-1.03281E-03,0
162.7807,-40.448004,60,-4.77850E-04,0
162.80463,-40.224325,60,-1.36982E-04,0
162.8284,-40.000696,60,-3.92375E-07,0
162.85201,-39.77712,60,3.45454E-05,0
162.87545,-39.553601,60,3.09001E-05,0
162.89874,-39.330142,60,2.04672E-05,0
162.92188,-39.106746,60,1.35056E-05,0
162.94486,-38.883418,60,1.18201E-05,0
162.96769,-38.66016,60,1.29634E-05,0
162.99036,-38.436977,60,1.47542E-05,0
163.0129,-38.21387,60,1.59269E-05,0
163.03528,-37.990845,60,1.59077E-05,0
163.05752,-37.767904,60,1.47816E-05,0
163.07962,-37.545051,60,1.31032E-05,0
163.10158,-37.322289,60,1.10898E-05,0
163.12339,-37.099621,60,8.80570E-06,0
163.14507,-36.877052,60,6.44031E-06,0
163.16661,-36.654584,60,4.23553E-06,0
163.18802,-36.432221,60,2.45295E-06,0
163.2093,-36.209965,60,1.26412E-06,0
163.23044,-35.987822,60,5.93036E-07,0
163.25146,-35.765793,60,2.80604E-07,0
163.27234,-35.543882,60,2.59684E-07,0
161.81097,-50.75135,60,-2.41924E-10,0
161.84385,-50.529109,60,-3.31935E-10,0
161.87644,-50.306757,60,-6.23442E-10,0
161.90874,-50.084296,60,-9.53378E-10,0
161.94075,-49.86173,60,-6.23082E-10,0
161.97248,-49.639062,60,1.65279E-09,0
162.00394,-49.416297,60,8.12506E-09,0
162.03512,-49.193438,60,1.99182E-08,0
162.06604,-48.970487,60,3.31602E-08,0
162.09669,-48.74745,60,4.80553E-08,0
162.12708,-48.524328,60,7.85988E-08,0
162.15721,-48.301126,60,1.44805E-07,0
162.18709,-48.077848,60,2.58790E-07,0
162.21672,-47.854496,60,3.02143E-07,0
162.24611,-47.631074,60,-3.60270E-08,0
162.27525,-47.407586,60,-7.32880E-07,0
162.30415,-47.184035,60,-1.01183E-06,0
162.33282,-46.960425,60,9.59510E-07,0
162.36126,-46.736759,60,1.04647E-05,0
162.38946,-46.513041,60,3.13737E-05,0
162.41744,-46.289275,60,6.69695E-05,0
162.4452,-46.065463,60,1.15491E-04,0
162.47274,-45.84161,60,1.79150E-04,0
162.50005,-45.61772,60,2.56381E-04,0
162.52716,-45.393794,60,3.38909E-04,0
162.55406,-45.169838,60,4.19279E-04,0
162.58074,-44.945854,60,4.71290E-04,0
162.60722,-44.721846,60,4.58325E-04,0
162.6335,-44.497819,60,3.62258E-04,0
162.65958,-44.273774,60,2.12926E-04,0
162.68546,-44.049716,60,5.90394E-05,0
162.71115,-43.825649,60,-1.12734E-04,0
162.73664,-43.601575,60,-3.65747E-04,0
162.76195,-43.377499,60,-6.28597E-04,0
162.78707,-43.153424,60,-6.12906E-04,0
162.812,-42.929353,60,-5.84810E-05,0
162.83675,-42.705291,60,7.80798E-04,0
162.86132,-42.48124,60,7.40375E-04,0
162.88572,-42.257203,60,-1.56772E-03,0
162.90994,-42.033186,60,-6.08924E-03,0
162.93398,-41.809191,60,-1.10811E-02,0
162.95786,-41.585221,60,-1.42833E-02,0
162.98156,-41.36128,60,-1.42510E-02,0
163.0051,-41.137372,60,-1.15404E-02,0
163.02848,-40.913501,60,-8.09583E-03,0
163.05169,-40.689669,60,-5.31257E-03,0
163.07474,-40.46588,60,-3.32769E-03,0
163.09764,-40.242137,60,-1.92925E-03,0
163.12037,-40.018445,60,-1.12531E-03,0
163.14296,-39.794807,60,-6.70110E-04,0
163.16539,-39.571226,60,-4.18849E-04,0
163.18767,-39.347705,60,-2.85126E-04,0
163.2098,-39.124248,60,-2.02601E-04,0
163.23178,-38.900859,60,-1.50645E-04,0
163.25362,-38.677541,60,-1.07829E-04,0
163.27532,-38.454297,60,-7.14066E-05,0
163.29687,-38.231131,60,-4.15797E-05,0
163.31829,-38.008046,60,-1.88228E-05,0
163.33956,-37.785046,60,-3.37399E-06,0
163.3607,-37.562135,60,5.64458E-06,0
163.38171,-37.339314,60,9.88483E-06,0
163.40258,-37.116589,60,1.09082E-05,0
163.42331,-36.893962,60,9.84868E-06,0
163.44392,-36.671437,60,7.66252E-06,0
163.4644,-36.449017,60,5.20638E-06,0
163.48475,-36.226705,60,3.19694E-06,0
163.50498,-36.004506,60,1.90147E-06,0
163.52508,-35.782421,60,1.17964E-06,0
163.54506,-35.560455,60,9.17918E-07,0
162.1623,-50.771772,60,-5.15505E-10,0
162.1937,-50.549444,60,-7.74336E-10,0
162.22481,-50.327006,60,-1.04159E-09,0
162.25566,-50.104459,60,-4.42352E-10,0
162.28623,-49.881809,60,3.11939E-09,0
162.31653,-49.659057,60,1.24277E-08,0
162.34657,-49.436209,60,3.05271E-08,0
162.37635,-49.213267,60,5.09687E-08,0
162.40587,-48.990235,60,4.90382E-08,0
162.43514,-48.767117,60,1.77211E-08,0
162.46416,-48.543915,60,-2.01723E-08,0
162.49293,-48.320633,60,-4.70583E-08,0
162.52146,-48.097275,60,-1.15489E-07,0
162.54976,-47.873845,60,-6.28180E-07,0
162.57781,-47.650346,60,-1.96092E-06,0
162.60564,-47.42678,60,-3.06941E-06,0
162.63324,-47.203153,60,-1.37119E-06,0
162.66061,-46.979467,60,7.31941E-06,0
162.68776,-46.755727,60,3.17048E-05,0
162.71469,-46.531934,60,6.98669E-05,0
162.74141,-46.308094,60,1.17576E-04,0
162.76791,-46.084209,60,1.69496E-04,0
162.7942,-45.860283,60,2.34270E-04,0
162.82028,-45.63632,60,3.24096E-04,0
162.84617,-45.412323,60,4.43513E-04,0
162.87184,-45.188295,60,5.80922E-04,0
162.89732,-44.964241,60,6.94480E-04,0
162.92261,-44.740163,60,7.36694E-04,0
162.9477,-44.516066,60,6.99336E-04,0
162.97259,-44.291952,60,6.48450E-04,0
162.9973,-44.067826,60,6.16089E-04,0
163.02183,-43.843691,60,4.83433E-04,0
163.04617,-43.61955,60,2.09661E-04,0
163.07033,-43.395406,60,2.17913E-04,0
163.09431,-43.171265,60,1.20816E-03,0
163.11811,-42.947128,60,3.34355E-03,0
163.14174,-42.723,60,5.31079E-03,0
163.1652,-42.498884,60,4.09382E-03,0
163.18849,-42.274783,60,-2.54542E-03,0
163.21161,-42.050702,60,-1.28285E-02,0
163.23457,-41.826643,60,-2.24552E-02,0
163.25736,-41.60261,60,-2.86417E-02,0
163.27999,-41.378606,60,-2.97274E-02,0
163.30246,-41.154636,60,-2.55866E-02,0
163.32478,-40.930702,60,-1.89959E-02,0
163.34694,-40.706809,60,-1.29798E-02,0
163.36894,-40.482959,60,-8.39424E-03,0
163.3908,-40.259156,60,-5.06343E-03,0
163.4125,-40.035404,60,-3.07403E-03,0
163.43406,-39.811705,60,-1.88260E-03,0
163.45548,-39.588065,60,-1.18922E-03,0
163.47674,-39.364485,60,-8.08741E-04,0
163.49787,-39.14097,60,-5.78125E-04,0
163.51886,-38.917522,60,-4.43055E-04,0
163.53971,-38.694146,60,-3.38200E-04,0
163.56042,-38.470845,60,-2.49413E-04,0
163.58099,-38.247622,60,-1.73450E-04,0
163.60143,-38.02448,60,-1.10108E-04,0
163.62174,-37.801424,60,-6.08556E-05,0
163.64192,-37.578456,60,-2.69355E-05,0
163.66197,-37.35558,60,-6.23233E-06,0
163.68189,-37.1328,60,5.08519E-06,0
163.70169,-36.910118,60,9.77107E-06,0
163.72136,-36.687538,60,1.01590E-05,0
163.74091,-36.465064,60,8.23063E-06,0
163.76033,-36.242698,60,5.74005E-06,0
163.77964,-36.020445,60,3.80675E-06,0
163.79883,-35.798307,60,2.54809E-06,0
163.8179,-35.576288,60,1.89976E-06,0
162.5139,-50.791244,60,-8.06824E-10,0
162.54382,-50.568833,60,-1.26653E-09,0
162.57346,-50.346312,60,-8.08984E-10,0
162.60285,-50.123684,60,2.98859E-09,0
162.63197,-49.900953,60,1.42158E-08,0
162.66084,-49.678122,60,3.60142E-08,0
162.68946,-49.455194,60,6.63652E-08,0
162.71783,-49.232174,60,6.41221E-08,0
162.74595,-49.009064,60,-4.42910E-08,0
162.77383,-48.785867,60,-2.56019E-07,0
162.80148,-48.562589,60,-4.96176E-07,0
162.82889,-48.339231,60,-7.43518E-07,0
162.85607,-48.115798,60,-1.18445E-06,0
162.88302,-47.892293,60,-2.83066E-06,0
162.90975,-47.668719,60,-5.57461E-06,0
162.93626,-47.445081,60,-6.24088E-06,0
162.96255,-47.221381,60,-2.82241E-07,0
162.98862,-46.997622,60,1.69405E-05,0
163.01448,-46.77381,60,4.78309E-05,0
163.04014,-46.549946,60,6.95739E-05,0
163.06558,-46.326035,60,6.16971E-05,0
163.09083,-46.10208,60,3.61763E-05,0
163.11587,-45.878085,60,3.49584E-05,0
163.14072,-45.654053,60,1.07096E-04,0
163.16537,-45.429987,60,2.55218E-04,0
163.18983,-45.205892,60,4.23875E-04,0
163.2141,-44.98177,60,5.73552E-04,0
163.23818,-44.757626,60,7.17406E-04,0
163.26208,-44.533462,60,9.34016E-04,0
163.2858,-44.309282,60,1.34403E-03,0
163.30933,-44.085091,60,1.84921E-03,0
163.33269,-43.860891,60,2.12644E-03,0
163.35587,-43.636685,60,2.27180E-03,0
163.37888,-43.412478,60,3.40884E-03,0
163.40173,-43.188273,60,6.64303E-03,0
163.4244,-42.964073,60,1.14791E-02,0
163.4469,-42.739883,60,1.44629E-02,0
163.46925,-42.515704,60,1.00425E-02,0
163.49143,-42.291542,60,-2.58994E-03,0
163.51345,-42.067399,60,-1.66222E-02,0
163.53531,-41.84328,60,-2.55718E-02,0
163.55702,-41.619186,60,-3.35243E-02,0
163.57857,-41.395123,60,-4.07005E-02,0
163.59998,-41.171094,60,-4.04069E-02,0
163.62123,-40.947101,60,-3.25894E-02,0
163.64234,-40.723149,60,-2.29597E-02,0
163.66329,-40.49924,60,-1.48279E-02,0
163.68411,-40.27538,60,-8.83205E-03,0
163.70478,-40.05157,60,-5.30689E-03,0
163.72531,-39.827815,60,-3.21340E-03,0
163.74571,-39.604117,60,-2.00943E-03,0
163.76596,-39.380481,60,-1.36935E-03,0
163.78608,-39.15691,60,-1.00579E-03,0
163.80607,-38.933407,60,-8.10793E-04,0
163.82592,-38.709976,60,-6.59602E-04,0
163.84565,-38.48662,60,-5.23909E-04,0
163.86524,-38.263342,60,-3.96980E-04,0
163.88471,-38.040147,60,-2.79762E-04,0
163.90405,-37.817037,60,-1.78372E-04,0
163.92327,-37.594015,60,-1.01585E-04,0
163.94236,-37.371086,60,-5.00090E-05,0
163.96133,-37.148253,60,-1.74878E-05,0
163.98018,-36.925519,60,6.54326E-07,0
163.99892,-36.702887,60,8.60081E-06,0
164.01753,-36.480361,60,1.00715E-05,0
164.03603,-36.257944,60,8.27177E-06,0
164.05442,-36.035639,60,6.07523E-06,0
164.07269,-35.813451,60,4.32542E-06,0
164.09085,-35.591381,60,3.19719E-06,0
162.86578,-50.809764,60,-8.72562E-10,0
162.89421,-50.587274,60,-1.29063E-09,0
162.92238,-50.364675,60,1.74446E-09,0
162.9503,-50.141969,60,1.31610E-08,0
162.97797,-49.919161,60,3.79698E-08,0
163.0054,-49.696254,60,7.33312E-08,0
163.0326,-49.473251,60,1.05095E-07,0
163.05955,-49.250155,60,-4.38631E-08,0
163.08627,-49.026971,60,-4.93755E-07,0
163.11277,-48.803701,60,-1.08680E-06,0
163.13903,-48.58035,60,-1.55151E-06,0
163.16508,-48.35692,60,-1.87964E-06,0
163.1909,-48.133415,60,-2.61664E-06,0
163.21651,-47.909838,60,-5.52837E-06,0
163.24191,-47.686194,60,-8.69574E-06,0
163.26709,-47.462485,60,-5.64477E-06,0
163.29207,-47.238716,60,7.26096E-06,0
163.31684,-47.014889,60,2.64840E-05,0
163.34142,-46.791008,60,2.57224E-05,0
163.36579,-46.567077,60,-5.95599E-05,0
163.38997,-46.343098,60,-2.68599E-04,0
163.41395,-46.119077,60,-5.23139E-04,0
163.43774,-45.895015,60,-7.06006E-04,0
163.46135,-45.670917,60,-7.34171E-04,0
163.48477,-45.446787,60,-6.42602E-04,0
163.50801,-45.222627,60,-6.89428E-04,0
163.53106,-44.998441,60,-6.70997E-04,0
163.55394,-44.774233,60,-3.38068E-04,0
163.57665,-44.550006,60,5.45664E-04,0
163.59918,-44.325764,60,2.12456E-03,0
163.62154,-44.10151,60,4.03339E-03,0
163.64373,-43.877248,60,5.59381E-03,0
163.66575,-43.652981,60,7.19997E-03,0
163.68761,-43.428713,60,1.13081E-02,0
163.70931,-43.204448,60,1.83628E-02,0
163.73085,-42.980188,60,2.60503E-02,0
163.75223,-42.755938,60,2.82268E-02,0
163.77346,-42.531701,60,1.72830E-02,0
163.79453,-42.30748,60,1.72234E-03,0
163.81545,-42.083279,60,-8.80119E-04,0
163.83622,-41.859101,60,1.00282E-02,0.000124337
163.85684,-41.634951,60,7.93248E-03,0.000371526
163.87731,-41.41083,60,-2.03016E-02,0
163.89764,-41.186744,60,-4.23083E-02,0
163.91783,-40.962695,60,-4.27239E-02,0
163.93788,-40.738687,60,-3.09144E-02,0
163.95779,-40.514724,60,-1.95745E-02,0
163.97756,-40.290808,60,-1.12406E-02,0
163.9972,-40.066943,60,-6.43293E-03,0
164.0167,-39.843134,60,-3.69738E-03,0
164.03608,-39.619382,60,-2.17337E-03,0
164.05532,-39.395693,60,-1.47267E-03,0
164.07443,-39.172068,60,-1.17319E-03,0
164.09341,-38.948513,60,-1.06389E-03,0
164.11227,-38.725029,60,-9.61065E-04,0
164.13101,-38.501621,60,-8.49847E-04,0
164.14962,-38.278291,60,-7.08781E-04,0
164.16811,-38.055044,60,-5.43830E-04,0
164.18648,-37.831883,60,-3.75780E-04,0
164.20474,-37.608811,60,-2.37898E-04,0
164.22287,-37.385831,60,-1.39105E-04,0
164.24089,-37.162948,60,-7.04852E-05,0
164.2588,-36.940164,60,-2.69726E-05,0
164.27659,-36.717482,60,-2.65245E-06,0
164.29428,-36.494907,60,8.13537E-06,0
164.31185,-36.272441,60,9.59306E-06,0
164.32931,-36.050088,60,8.21289E-06,0
164.34667,-35.827851,60,6.42424E-06,0
164.36392,-35.605733,60,4.85414E-06,0
163.21792,-50.82733,60,2.73275E-10,0
163.24485,-50.604766,60,8.33796E-10,0
163.27154,-50.382092,60,9.64934E-09,0
163.298,-50.159313,60,3.37115E-08,0
163.32422,-49.936432,60,7.10817E-08,0
163.35021,-49.713452,60,8.74685E-08,0
163.37597,-49.490377,60,-2.78118E-08,0
163.40151,-49.267211,60,-6.16637E-07,0
163.42683,-49.043956,60,-1.67674E-06,0
163.45193,-48.820616,60,-2.40612E-06,0
163.47681,-48.597196,60,-2.05426E-06,0
163.50149,-48.373697,60,-6.47920E-07,0
163.52595,-48.150124,60,7.16253E-08,0
163.55021,-47.92648,60,-2.57919E-06,0
163.57427,-47.702769,60,2.07544E-08,0
163.59813,-47.478993,60,1.93445E-05,0
163.6218,-47.255158,60,5.19958E-05,0
163.64527,-47.031266,60,7.34178E-05,0
163.66855,-46.80732,60,-1.62264E-05,0
163.69164,-46.583324,60,-3.48679E-04,0
163.71454,-46.359282,60,-9.90292E-04,0
163.73726,-46.135197,60,-1.76164E-03,0
163.7598,-45.911073,60,-2.53159E-03,0
163.78216,-45.686912,60,-3.34473E-03,0
163.80435,-45.46272,60,-4.30766E-03,0
163.82636,-45.238499,60,-5.25666E-03,0
163.84821,-45.014252,60,-5.72991E-03,0
163.86988,-44.789983,60,-5.03734E-03,0
163.89139,-44.565697,60,-2.37306E-03,0
163.91273,-44.341395,60,2.17564E-03,0
163.93391,-44.117082,60,7.34232E-03,0
163.95493,-43.892761,60,1.22970E-02,0
163.97579,-43.668437,60,1.82431E-02,0
163.9965,-43.444111,60,2.70294E-02,0
164.01706,-43.219788,60,3.67950E-02,0
164.03746,-42.995472,60,4.17277E-02,0
164.05771,-42.771165,60,3.39662E-02,0
164.07782,-42.546872,60,1.62905E-02,0
164.09778,-42.322595,60,2.49002E-02,0
164.11759,-42.098339,60,1.09866E-01,6.33E-05
164.13727,-41.874107,60,2.30835E-01,0.018952947
164.1568,-41.649901,60,2.36668E-01,0.013888014
164.17619,-41.425727,60,1.26706E-01,0
164.19545,-41.201587,60,2.28557E-02,0
164.21458,-40.977485,60,-1.71045E-02,0
164.23357,-40.753424,60,-1.84319E-02,0
164.25242,-40.529408,60,-1.19388E-02,0
164.27115,-40.30544,60,-6.16362E-03,0
164.28975,-40.081523,60,-2.50266E-03,0
164.30823,-39.857662,60,-3.72415E-04,0
164.32657,-39.63386,60,5.85812E-04,0
164.3448,-39.410119,60,6.36917E-04,0
164.3629,-39.186444,60,1.64483E-04,0
164.38088,-38.962838,60,-3.67533E-04,0
164.39875,-38.739305,60,-7.66204E-04,0
164.41649,-38.515847,60,-9.63749E-04,0
164.43412,-38.292468,60,-9.78094E-04,0
164.45163,-38.069172,60,-8.51727E-04,0
164.46903,-37.845963,60,-6.50408E-04,0
164.48632,-37.622842,60,-4.45828E-04,0
164.5035,-37.399815,60,-2.82832E-04,0
164.52057,-37.176884,60,-1.63562E-04,0
164.53753,-36.954052,60,-8.26495E-05,0
164.55438,-36.731324,60,-3.22640E-05,0
164.57113,-36.508702,60,-4.58994E-06,0
164.58777,-36.286189,60,6.32142E-06,0
164.60431,-36.06379,60,9.02890E-06,0
164.62075,-35.841507,60,8.63437E-06,0
164.63709,-35.619344,60,6.95990E-06,0
163.5703,-50.843943,60,2.93989E-09,0
163.59574,-50.621307,60,6.39629E-09,0
163.62094,-50.398563,60,2.38625E-08,0
163.64593,-50.175714,60,5.90794E-08,0
163.67069,-49.952764,60,7.96336E-08,0
163.69524,-49.729716,60,-2.75890E-08,0
163.71957,-49.506573,60,-5.56241E-07,0
163.74369,-49.283339,60,-1.92882E-06,0
163.7676,-49.060018,60,-3.22325E-06,0
163.7913,-48.836612,60,-2.11042E-06,0
163.8148,-48.613126,60,2.44456E-06,0
163.8381,-48.389562,60,9.24488E-06,0
163.86121,-48.165924,60,1.38579E-05,0
163.88412,-47.942216,60,1.81726E-05,0
163.90684,-47.718442,60,4.79670E-05,0
163.92937,-47.494604,60,1.16509E-04,0
163.95172,-47.270706,60,1.99179E-04,0
163.97388,-47.046751,60,2.26954E-04,0
163.99586,-46.822744,60,-5.89660E-06,0
164.01767,-46.598688,60,-6.86211E-04,0
164.0393,-46.374585,60,-1.87553E-03,0
164.06075,-46.15044,60,-3.33019E-03,0
164.08204,-45.926256,60,-5.23537E-03,0
164.10315,-45.702037,60,-8.40757E-03,0
164.1241,-45.477786,60,-1.26572E-02,0
164.14489,-45.253507,60,-1.62304E-02,0
164.16552,-45.029202,60,-1.76564E-02,0
164.18598,-44.804877,60,-1.57392E-02,0
164.20629,-44.580533,60,-9.38204E-03,0
164.22644,-44.356175,60,1.07571E-04,0
164.24644,-44.131807,60,9.69530E-03,0
164.26629,-43.907431,60,1.86939E-02,0
164.28599,-43.683051,60,3.04048E-02,0
164.30555,-43.45867,60,4.41103E-02,0
164.32495,-43.234293,60,4.79079E-02,0
164.34422,-43.009923,60,2.92833E-02,0
164.36334,-42.785563,60,-8.23282E-03,0
164.38232,-42.561217,60,-3.28381E-02,0
164.40117,-42.336887,60,7.14663E-02,0.026190476
164.41988,-42.112579,60,4.08915E-01,0.086263754
164.43846,-41.888295,60,8.24102E-01,0.16522051
164.4569,-41.664038,60,8.39637E-01,0.19105125
164.47521,-41.439812,60,5.07333E-01,0.13968254
164.4934,-41.215622,60,2.13640E-01,0.048718074
164.51145,-40.991469,60,8.01170E-02,0.00242548
164.52938,-40.767358,60,3.60345E-02,0
164.54719,-40.543292,60,1.72047E-02,0
164.56487,-40.319274,60,9.53504E-03,0
164.58243,-40.095309,60,8.36731E-03,0
164.59987,-39.871399,60,8.54916E-03,0
164.6172,-39.647548,60,8.07519E-03,0
164.6344,-39.423759,60,6.61406E-03,0
164.65149,-39.200037,60,4.49150E-03,0
164.66847,-38.976383,60,2.54282E-03,0
164.68534,-38.752802,60,9.33467E-04,0
164.70209,-38.529298,60,-1.74737E-04,0
164.71873,-38.305873,60,-7.82994E-04,0
164.73527,-38.082531,60,-9.74592E-04,0
164.7517,-37.859275,60,-8.84256E-04,0
164.76802,-37.636109,60,-6.72435E-04,0
164.78424,-37.413036,60,-4.61892E-04,0
164.80035,-37.19006,60,-2.92352E-04,0
164.81636,-36.967184,60,-1.68627E-04,0
164.83227,-36.744411,60,-8.51535E-05,0
164.84809,-36.521744,60,-3.32748E-05,0
164.8638,-36.299188,60,-6.04567E-06,0
164.87941,-36.076745,60,5.72354E-06,0
164.89493,-35.854419,60,9.61846E-06,0
164.91036,-35.632213,60,8.82519E-06,0
163.92291,-50.859599,60,6.05156E-09,0
163.94685,-50.636897,60,1.40712E-08,0
163.97057,-50.414087,60,3.97558E-08,0
163.99408,-50.191172,60,7.23616E-08,0
164.01738,-49.968157,60,1.30793E-08,0
164.04048,-49.745044,60,-3.79288E-07,0
164.06338,-49.521837,60,-1.59218E-06,0
164.08607,-49.298539,60,-3.65639E-06,0
164.10857,-49.075155,60,-3.23425E-06,0
164.13088,-48.851687,60,3.92738E-06,0
164.15299,-48.628138,60,1.75343E-05,0
164.17492,-48.404513,60,3.31528E-05,0
164.19666,-48.180815,60,4.34683E-05,0
164.21822,-47.957047,60,6.48389E-05,0
164.2396,-47.733212,60,1.43672E-04,0
164.2608,-47.509315,60,2.70391E-04,0
164.28182,-47.285358,60,3.65747E-04,0
164.30268,-47.061345,60,2.84175E-04,0
164.32336,-46.83728,60,-2.89827E-04,0
164.34388,-46.613166,60,-1.37161E-03,0
164.36423,-46.389007,60,-2.67287E-03,0
164.38442,-46.164805,60,-4.09479E-03,0
164.40444,-45.940566,60,-7.47777E-03,0
164.42431,-45.716291,60,-1.61297E-02,0
164.44402,-45.491984,60,-2.79518E-02,0
164.46358,-45.26765,60,-3.64654E-02,0
164.48299,-45.043292,60,-3.87786E-02,0
164.50224,-44.818912,60,-3.41325E-02,0
164.52135,-44.594515,60,-2.19188E-02,0
164.54031,-44.370104,60,-6.31637E-03,0
164.55913,-44.145683,60,5.22654E-03,0
164.5778,-43.921254,60,1.29414E-02,0
164.59634,-43.696822,60,2.89267E-02,0
164.61473,-43.472391,60,4.64566E-02,0
164.63299,-43.247963,60,2.43260E-02,0
164.65112,-43.023542,60,-7.05808E-02,0.00952381
164.66911,-42.799131,60,-1.96287E-01,0.026024086
164.68697,-42.574735,60,-2.24954E-01,0.043751614
164.7047,-42.350356,60,7.93701E-02,0.074999813
164.7223,-42.125998,60,9.67807E-01,0.19103353
164.73978,-41.901665,60,1.74555E+00,0.26266562
164.75713,-41.677359,60,1.84287E+00,0.29365347
164.77436,-41.453086,60,1.14962E+00,0.23988095
164.79147,-41.228847,60,5.46634E-01,0.12691988
164.80845,-41.004646,60,2.55041E-01,0.03862042
164.82532,-40.780488,60,1.31036E-01,0.00843162
164.84207,-40.556375,60,5.87839E-02,0
164.85871,-40.332311,60,3.16801E-02,0
164.87523,-40.108299,60,2.53140E-02,0
164.89164,-39.884344,60,2.37385E-02,0
164.90794,-39.660447,60,2.15386E-02,0
164.92412,-39.436613,60,1.79133E-02,0
164.9402,-39.212845,60,1.32479E-02,0
164.95617,-38.989147,60,8.96068E-03,0
164.97204,-38.765522,60,5.20175E-03,0
164.9878,-38.541973,60,2.34583E-03,0
165.00346,-38.318504,60,4.60810E-04,0
165.01901,-38.095118,60,-5.46245E-04,0
165.03447,-37.871819,60,-8.76548E-04,0
165.04982,-37.64861,60,-8.17850E-04,0
165.06508,-37.425495,60,-6.29131E-04,0
165.08024,-37.202476,60,-4.35709E-04,0
165.0953,-36.979558,60,-2.76499E-04,0
165.11027,-36.756743,60,-1.59814E-04,0
165.12514,-36.534035,60,-8.00382E-05,0
165.13992,-36.311437,60,-3.10229E-05,0
165.15461,-36.088953,60,-4.89155E-06,0
165.16921,-35.866586,60,6.76614E-06,0
165.18372,-35.644339,60,8.64413E-06,0
164.27574,-50.874299,60,5.92102E-09,0
164.29818,-50.651534,60,1.96344E-08,0
164.32041,-50.428661,60,5.01155E-08,0
164.34244,-50.205685,60,5.75835E-08,0
164.36428,-49.982608,60,-1.61765E-07,0
164.38593,-49.759434,60,-9.88555E-07,0
164.40739,-49.536167,60,-2.97199E-06,0
164.42865,-49.31281,60,-4.74771E-06,0
164.44974,-49.089367,60,1.29761E-06,0
164.47064,-48.86584,60,2.01891E-05,0
164.49137,-48.642233,60,4.68242E-05,0
164.51192,-48.418551,60,7.03273E-05,0
164.53229,-48.194795,60,8.01140E-05,0
164.55249,-47.97097,60,1.14117E-04,0
164.57253,-47.747079,60,2.14465E-04,0
164.5924,-47.523126,60,2.91054E-04,0
164.6121,-47.299114,60,1.64245E-04,0
164.63164,-47.075047,60,-4.17668E-04,0
164.65103,-46.850927,60,-1.84810E-03,0
164.67025,-46.626759,60,-3.47156E-03,0
164.68932,-46.402546,60,-3.88192E-03,0
164.70824,-46.178292,60,-3.35446E-03,0
164.72701,-45.953999,60,-8.16003E-03,0
164.74562,-45.729672,60,-2.69768E-02,0
164.7641,-45.505314,60,-5.10838E-02,0
164.78242,-45.280928,60,-6.50048E-02,0
164.80061,-45.056519,60,-6.72262E-02,0
164.81865,-44.832088,60,-5.93049E-02,0
164.83655,-44.607641,60,-4.06104E-02,0
164.85432,-44.38318,60,-2.07645E-02,0
164.87195,-44.158709,60,-1.75776E-02,0
164.88945,-43.934232,60,-2.75474E-02,0
164.90682,-43.709751,60,-1.48017E-02,0
164.92406,-43.485271,60,4.01183E-03,0
164.94117,-43.260795,60,-7.68135E-02,0.013095238
164.95815,-43.036326,60,-3.45236E-01,0.067338113
164.97501,-42.811868,60,-6.85426E-01,0.10004443
164.99175,-42.587425,60,-6.93687E-01,0.13543317
165.00836,-42.362999,60,-2.20681E-02,0.15833282
165.02485,-42.138595,60,1.51303E+00,0.28968206
165.04123,-41.914216,60,2.57709E+00,0.33744434
165.05749,-41.689865,60,2.69415E+00,0.32545918
165.07363,-41.465546,60,1.64386E+00,0.26865048
165.08966,-41.241262,60,8.29507E-01,0.17686167
165.10557,-41.017017,60,4.09361E-01,0.073688959
165.12138,-40.792814,60,2.17270E-01,0.02466519
165.13707,-40.568657,60,9.13064E-02,0.003571429
165.15266,-40.344549,60,5.01379E-02,0
165.16814,-40.120494,60,4.34317E-02,0
165.18351,-39.896495,60,4.30433E-02,0
165.19878,-39.672556,60,4.05602E-02,0
165.21395,-39.448679,60,3.51501E-02,0
165.22902,-39.224869,60,2.74747E-02,0
165.24398,-39.001129,60,1.99943E-02,0
165.25885,-38.777462,60,1.30812E-02,0
165.27361,-38.553871,60,7.49256E-03,0
165.28828,-38.330361,60,3.45880E-03,0
165.30286,-38.106935,60,9.31297E-04,0
165.31734,-37.883595,60,-3.27573E-04,0
165.33172,-37.660346,60,-7.14828E-04,0
165.34602,-37.43719,60,-6.97471E-04,0
